"Dark chamber: optode #1, serial no. 293"																							
"Light chamber: optode #2, serial no. 294"																							
																							
																							
Day (6/23/2012 + )	Hour	Min	Time	Timestamp				DO_1 (µM) (dark)		DO_1 (% sat)		"DO_1 (Temp, deg C)"		DO_2 (µM) (light)		DO_2 (% sat)		"DO_2 (Temp, deg C)"					
1	5	32	104	72	381829	97331	5609	333121	84811	5561													
1	5	34	104	72	383718	97811	5609	333107	84812	5563													
1	5	36	104	72	384601	98035	5608	332389	84632	5565													
1	5	38	104	72	384556	98021	5607	331576	84427	5566													
1	5	40	104	72	385310	98206	5604	332298	84610	5565													
1	5	42	104	72	383934	97848	5601	330956	84267	5564													
1	5	44	104	72	383865	97822	5598	331424	84383	5563													
1	5	46	104	72	382516	97473	5596	332068	84545	5562													
1	5	48	104	72	381223	97142	5595	330984	84271	5563													
1	5	50	104	72	380094	96858	5597	331914	84513	5565													
1	5	52	104	72	379508	96713	5599	332409	84642	5567													
1	5	54	104	72	378162	96376	5601	332893	84769	5569													
1	5	56	104	72	379028	96601	5602	331675	84466	5572													
1	5	58	104	72	379046	96607	5603	331998	84552	5574													
1	6	0	104	72	378767	96533	5602	332016	84559	5575													
1	6	2	104	72	378412	96439	5600	331448	84416	5575													
1	6	4	104	72	378728	96515	5599	332360	84648	5575													
1	6	6	104	72	378606	96476	5596	331955	84542	5574													
1	6	8	104	72	378304	96394	5594	332304	84627	5572													
1	6	10	104	72	377438	96168	5591	331430	84398	5569													
1	6	12	104	72	377190	96103	5590	331358	84378	5569													
1	6	14	104	72	376084	95822	5591	331159	84331	5570													
1	6	16	104	72	375893	95779	5593	332127	84582	5572													
1	6	18	104	72	376226	95874	5597	331658	84465	5573													
1	6	20	104	72	375907	95805	5602	333491	84945	5579													
1	6	22	104	72	376912	96078	5609	332801	84791	5590													
1	6	24	104	72	378124	96399	5614	332923	84844	5600													
1	6	26	104	72	380099	96913	5618	333073	84902	5609													
1	6	28	104	72	382930	97643	5622	332242	84705	5615													
1	6	30	104	72	385097	98204	5625	332646	84821	5622													
1	6	32	104	72	387266	98766	5629	332475	84793	5629													
1	6	34	104	72	388795	99165	5632	332910	84919	5636													
1	6	36	104	72	389399	99326	5635	332670	84873	5643													
1	6	38	104	72	389486	99353	5637	332141	84749	5648													
1	6	40	104	72	389913	99466	5639	331889	84694	5652													
1	6	42	104	72	389203	99288	5640	332121	84759	5655													
1	6	44	104	72	388584	99128	5639	332290	84806	5657													
1	6	46	104	72	387946	98963	5638	332943	84974	5657													
1	6	48	104	72	387208	98773	5637	331262	84543	5656													
1	6	50	104	72	385783	98408	5636	331151	84514	5656													
1	6	52	104	72	384743	98146	5638	330089	84243	5656													
1	6	54	104	72	383190	97753	5639	332012	84737	5657													
1	6	56	104	72	381948	97443	5642	332079	84757	5659													
1	6	58	104	72	380578	97099	5644	332035	84751	5661													
1	7	0	104	72	380090	96978	5646	331433	84601	5663													
1	7	2	104	72	379313	96780	5646	331274	84562	5664													
1	7	4	104	72	378748	96638	5647	331480	84617	5665													
1	7	6	104	72	379022	96711	5648	331633	84659	5666													
1	7	8	104	72	379102	96736	5650	332547	84896	5668													
1	7	10	104	72	378164	96501	5651	333526	85151	5670													
1	7	12	104	72	378737	96653	5654	333231	85082	5673													
1	7	14	104	72	378701	96650	5656	333602	85181	5675													
1	7	16	104	72	377913	96452	5658	333510	85161	5677													
1	7	18	104	72	378463	96594	5658	334280	85360	5678													
1	7	20	104	72	378712	96659	5659	333082	85055	5678													
1	7	22	104	72	378201	96531	5660	333501	85163	5679													
1	7	24	104	72	377674	96398	5660	333442	85151	5680													
1	7	26	104	72	377716	96411	5661	333773	85237	5681													
1	7	28	104	72	378075	96502	5661	332801	84989	5681													
1	7	30	104	72	377793	96432	5662	332986	85038	5682													
1	7	32	104	72	378371	96582	5663	332609	84943	5682													
1	7	34	104	72	377695	96411	5664	333304	85121	5683													
1	7	36	104	72	377579	96385	5665	332924	85027	5684													
1	7	38	104	72	377755	96433	5666	332298	84870	5685													
1	7	40	104	72	378262	96568	5668	332114	84826	5686													
1	7	42	104	72	377946	96491	5670	332674	84971	5688													
1	7	44	104	72	377772	96451	5672	333271	85126	5689													
1	7	46	104	72	377870	96478	5673	332922	85038	5689													
1	7	48	104	72	378175	96556	5673	332954	85047	5690													
1	7	50	104	72	377830	96471	5674	333433	85172	5691													
1	7	52	104	72	378393	96618	5675	332442	84921	5692													
1	7	54	104	72	378882	96746	5677	333182	85112	5693													
1	7	56	104	72	378805	96728	5677	333800	85272	5694													
1	7	58	104	72	378804	96729	5678	333020	85074	5694													
1	8	0	104	72	378597	96678	5678	332841	85029	5695													
1	8	2	104	72	378799	96728	5678	332907	85046	5695													
1	8	4	104	72	378288	96597	5678	333560	85212	5695													
1	8	6	104	72	379183	96826	5678	333092	85091	5694													
1	8	8	104	72	378521	96657	5678	332504	84940	5693													
1	8	10	104	72	378769	96720	5678	332122	84840	5692													
1	8	12	104	72	377988	96521	5678	332592	84958	5691													
1	8	14	104	72	377693	96445	5678	331802	84753	5690													
1	8	16	104	72	377189	96318	5678	332291	84877	5689													
1	8	18	104	72	376948	96256	5678	332011	84800	5687													
1	8	20	104	72	376840	96229	5678	331938	84777	5685													
1	8	22	104	72	376562	96158	5678	330803	84486	5684													
1	8	24	104	72	376275	96085	5678	332024	84796	5684													
1	8	26	104	72	375610	95916	5679	331587	84685	5684													
1	8	28	104	72	376001	96015	5678	331764	84730	5683													
1	8	30	104	72	374929	95742	5678	331325	84617	5683													
1	8	32	104	72	374630	95664	5678	331819	84741	5682													
1	8	34	104	72	374337	95590	5678	331398	84633	5682													
1	8	36	104	72	375303	95834	5677	331909	84761	5681													
1	8	38	104	72	374354	95591	5677	331055	84541	5680													
1	8	40	104	72	373762	95438	5676	331264	84592	5679													
1	8	42	104	72	373987	95494	5675	332197	84827	5677													
1	8	44	104	72	374469	95612	5674	331585	84665	5675													
1	8	46	104	72	373205	95284	5671	331009	84513	5672													
1	8	48	104	72	373542	95365	5669	330849	84461	5667													
1	8	50	104	72	372893	95196	5668	330839	84445	5661													
1	8	52	104	72	372850	95184	5667	331790	84677	5656													
1	8	54	104	72	372953	95208	5667	330576	84370	5657													
1	8	56	104	72	372941	95205	5667	330907	84453	5657													
1	8	58	104	72	372836	95178	5666	330969	84465	5655													
1	9	0	104	72	372553	95105	5666	330887	84442	5654													
1	9	2	104	72	372856	95181	5666	331248	84531	5652													
1	9	4	104	72	372433	95073	5666	330329	84294	5651													
1	9	6	104	72	374190	95520	5665	329556	84095	5651													
1	9	8	104	72	373774	95413	5665	330245	84271	5651													
1	9	10	104	72	373642	95378	5664	330385	84305	5650													
1	9	12	104	72	372976	95207	5664	330302	84284	5650													
1	9	14	104	72	373241	95273	5663	331296	84537	5650													
1	9	16	104	72	373217	95266	5663	330965	84452	5649													
1	9	18	104	72	373375	95304	5662	330623	84364	5649													
1	9	20	104	72	373600	95360	5661	330486	84328	5648													
1	9	22	104	72	373011	95209	5661	331082	84480	5649													
1	9	24	104	72	372709	95131	5661	330066	84220	5648													
1	9	26	104	72	372470	95070	5660	331662	84627	5648													
1	9	28	104	72	373372	95298	5660	331532	84592	5647													
1	9	30	104	72	372718	95130	5659	330730	84386	5646													
1	9	32	104	72	373205	95252	5658	330443	84311	5646													
1	9	34	104	72	373707	95380	5658	331487	84577	5646													
1	9	36	104	72	373220	95254	5657	331126	84485	5645													
1	9	38	104	72	373738	95385	5657	331550	84593	5645													
1	9	40	104	72	374380	95548	5657	330120	84227	5645													
1	9	42	104	72	373822	95405	5656	331539	84589	5645													
1	9	44	104	72	373842	95409	5656	331650	84617	5645													
1	9	46	104	72	373733	95379	5655	331086	84470	5643													
1	9	48	104	72	373439	95302	5654	331416	84553	5643													
1	9	50	104	72	373103	95214	5653	331034	84452	5641													
1	9	52	104	72	373505	95315	5653	330852	84405	5641													
1	9	54	104	72	373586	95334	5652	331511	84570	5640													
1	9	56	104	72	373523	95316	5651	331148	84476	5639													
1	9	58	104	72	373342	95266	5650	331402	84537	5637													
1	10	0	104	72	373218	95232	5649	330157	84218	5637													
1	10	2	104	72	373857	95392	5648	331428	84538	5635													
1	10	4	104	72	373578	95320	5647	330634	84333	5633													
1	10	6	104	72	373345	95258	5646	330942	84402	5629													
1	10	8	104	72	373623	95328	5646	330467	84279	5628													
1	10	10	104	72	373355	95259	5645	331346	84504	5628													
1	10	12	104	72	373961	95414	5646	330656	84331	5629													
1	10	14	104	72	373821	95382	5647	330037	84178	5632													
1	10	16	104	72	374213	95488	5649	331822	84639	5635													
1	10	18	104	72	374135	95475	5652	331924	84667	5635													
1	10	20	104	72	374298	95515	5652	332384	84785	5636													
1	10	22	104	72	374790	95639	5651	331101	84462	5638													
1	10	24	104	72	374780	95637	5651	331558	84582	5640													
1	10	26	104	72	375049	95709	5653	331586	84594	5642													
1	10	28	104	72	375460	95817	5654	331796	84652	5644													
1	10	30	104	72	375092	95725	5655	332466	84828	5646													
1	10	32	104	72	375656	95871	5656	331268	84527	5648													
1	10	34	104	72	376143	95997	5656	332312	84797	5650													
1	10	36	104	72	375841	95923	5657	332224	84780	5653													
1	10	38	104	72	376499	96096	5660	332518	84862	5656													
1	10	40	104	72	375696	95893	5660	331941	84719	5657													
1	10	42	104	72	376383	96066	5659	332887	84963	5659													
1	10	44	104	72	375849	95928	5659	330653	84394	5659													
1	10	46	104	72	376397	96064	5657	331661	84651	5659													
1	10	48	104	72	376374	96058	5657	332397	84840	5660													
1	10	50	104	72	376441	96076	5657	330801	84433	5660													
1	10	52	104	72	376846	96181	5658	331297	84562	5661													
1	10	54	104	72	376627	96125	5658	330759	84425	5661													
1	10	56	104	72	376019	95973	5659	331612	84645	5662													
1	10	58	104	72	376310	96050	5661	331850	84708	5663													
1	11	0	104	72	375395	95821	5662	330993	84493	5665													
1	11	2	104	72	375548	95862	5663	331288	84569	5665													
1	11	4	104	72	375879	95945	5663	332034	84758	5664													
1	11	6	104	72	375434	95827	5661	330615	84393	5663													
1	11	8	104	72	374917	95692	5660	331060	84505	5663													
1	11	10	104	72	374674	95628	5659	330005	84233	5662													
1	11	12	104	72	374324	95535	5657	330786	84427	5659													
1	11	14	104	72	374089	95474	5657	331677	84649	5656													
1	11	16	104	72	373606	95348	5656	330398	84316	5653													
1	11	18	104	72	373470	95312	5655	330848	84428	5652													
1	11	20	104	72	373656	95357	5654	329824	84161	5649													
1	11	22	104	72	373576	95335	5653	330319	84282	5647													
1	11	24	104	72	373613	95339	5651	331326	84528	5642													
1	11	26	104	72	373267	95246	5649	330580	84333	5640													
1	11	28	104	72	373294	95246	5646	329842	84137	5636													
1	11	30	104	72	373300	95245	5645	330702	84342	5629													
1	11	32	104	72	372413	95016	5644	331102	84421	5619													
1	11	34	104	72	372940	95153	5645	329897	84114	5619													
1	11	36	104	72	372062	94932	5646	330591	84293	5620													
1	11	38	104	72	373279	95246	5648	330855	84366	5622													
1	11	40	104	72	372248	94995	5653	330952	84406	5630													
1	11	42	104	72	373565	95348	5660	331937	84677	5639													
1	11	44	104	72	374460	95592	5666	332334	84807	5652													
1	11	46	104	72	375260	95798	5667	331087	84507	5660													
1	11	48	104	72	377835	96453	5666	331908	84722	5663													
1	11	50	104	72	381947	97492	5662	331059	84504	5662													
1	11	52	104	72	382217	97554	5659	330873	84450	5660													
1	11	54	104	72	382409	97600	5658	330592	84370	5655													
1	11	56	104	72	382418	97600	5657	331988	84720	5653													
1	11	58	104	72	380986	97232	5656	330296	84281	5649													
1	12	0	104	72	379621	96884	5656	330664	84373	5648													
1	12	2	104	72	378538	96607	5656	330002	84201	5647													
1	12	4	104	72	377482	96339	5656	330470	84317	5645													
1	12	6	104	72	376640	96124	5656	329635	84101	5644													
1	12	8	104	72	375925	95940	5656	330074	84211	5643													
1	12	10	104	72	375682	95880	5656	331168	84494	5645													
1	12	12	104	72	374987	95715	5662	330978	84460	5651													
1	12	14	104	72	374712	95673	5673	332205	84809	5668													
1	12	16	104	72	376322	96121	5688	332930	85043	5691													
1	12	18	104	72	378132	96595	5693	333019	85089	5701													
1	12	20	104	72	381976	97581	5695	332046	84851	5706													
1	12	22	104	72	384003	98093	5692	331901	84814	5706													
1	12	24	104	72	385059	98358	5690	331619	84741	5706													
1	12	26	104	72	385204	98394	5690	332195	84888	5706													
1	12	28	104	72	383963	98078	5690	331460	84702	5707													
1	12	30	104	72	383336	97919	5691	331661	84756	5708													
1	12	32	104	72	382944	97819	5691	331625	84747	5708													
1	12	34	104	72	381373	97417	5691	330599	84483	5707													
1	12	36	104	72	380507	97196	5691	330893	84558	5707													
1	12	38	104	72	378967	96801	5690	331961	84828	5706													
1	12	40	104	72	378388	96650	5689	331630	84738	5703													
1	12	42	104	72	377442	96400	5685	331309	84644	5698													
1	12	44	104	72	375872	95991	5682	330494	84421	5691													
1	12	46	104	72	375422	95866	5678	330323	84360	5683													
1	12	48	104	72	375337	95837	5675	330700	84448	5679													
1	12	50	104	72	374570	95636	5673	330385	84346	5669													
1	12	52	104	72	373176	95278	5672	331929	84724	5661													
1	12	54	104	72	373414	95338	5671	331741	84673	5660													
1	12	56	104	72	373010	95232	5670	331320	84565	5660													
1	12	58	104	72	372357	95061	5669	330537	84357	5656													
1	13	0	104	72	372713	95145	5666	330150	84248	5651													
1	13	2	104	72	372249	95020	5663	331533	84591	5647													
1	13	4	104	72	373124	95236	5660	330902	84416	5640													
1	13	6	104	72	372092	94968	5658	331257	84477	5626													
1	13	8	104	72	372341	95024	5655	331457	84521	5623													
1	13	10	104	72	371683	94850	5653	331598	84555	5622													
1	13	12	104	72	372346	95012	5650	331561	84534	5617													
1	13	14	104	72	372010	94922	5648	330438	84243	5615													
